person,person_url,universities_category,key,value
Quarraisha Abdool Karim,https://vi.wikipedia.org/wiki/Quarraisha_Abdool_Karim,Đại học Columbia,nationality,South African
Quarraisha Abdool Karim,https://vi.wikipedia.org/wiki/Quarraisha_Abdool_Karim,Đại học Columbia,residence,Nam Phi
Quarraisha Abdool Karim,https://vi.wikipedia.org/wiki/Quarraisha_Abdool_Karim,Đại học Columbia,work_institution,CAPRISA
Quarraisha Abdool Karim,https://vi.wikipedia.org/wiki/Quarraisha_Abdool_Karim,Đại học Columbia,work_institution,Trường Y khoa Nelson R Mandela
Quarraisha Abdool Karim,https://vi.wikipedia.org/wiki/Quarraisha_Abdool_Karim,Đại học Columbia,work_institution,Trường Y tế công cộng Mailman đại học Columbia
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,birth_place,Hoa Kỳ
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,birth_place,Pennsylvania
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,birth_place,Springdale
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,caption,Ảnh Carson vào thập niên 1940
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,death_place,Hoa Kỳ
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,death_place,Maryland
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,death_place,Silver Spring
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,image,Rachel-Carson.jpg
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,imagesize,200px
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,name,Rachel L. Carson
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,occupation,nhà sinh học biển
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,occupation,nhà động vật học
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,birth_date,28 tháng 10 năm 1957
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,education,Đại học Harvard (cử nhân khoa học)
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,education,Đại học Tulane (tiến sĩ y khoa)
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,name,Rachel Levine
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,office,Thứ trưởng y tế Hoa Kỳ
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,office2,Giám đốc Sở y tế Pennsylvania
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,predecessor2,Karen Murphy
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,president,Joe Biden
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,spouse,Martha Peaslee (ly hôn năm 2013)
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,term_start,TBD
Rachel Levine,https://vi.wikipedia.org/wiki/Rachel_Levine,Đại học Harvard,term_start2,Tháng 7 năm 2017
Rachel Nichols (diễn viên),https://vi.wikipedia.org/wiki/Rachel_Nichols_%28di%E1%BB%85n_vi%C3%AAn%29,Đại học Columbia,caption,Nichols trong buổi giới thiệu phim ''G.I. Joe: The Rise of Cobra'' vào Tháng Bảy 2009
Rachel Nichols (diễn viên),https://vi.wikipedia.org/wiki/Rachel_Nichols_%28di%E1%BB%85n_vi%C3%AAn%29,Đại học Columbia,image,RachelNicholsJuly09.jpg
Rachel Nichols (diễn viên),https://vi.wikipedia.org/wiki/Rachel_Nichols_%28di%E1%BB%85n_vi%C3%AAn%29,Đại học Columbia,name,Rachel Nichols
Rachel Nichols (diễn viên),https://vi.wikipedia.org/wiki/Rachel_Nichols_%28di%E1%BB%85n_vi%C3%AAn%29,Đại học Columbia,occupation,Diễn viên
Rachel Nichols (diễn viên),https://vi.wikipedia.org/wiki/Rachel_Nichols_%28di%E1%BB%85n_vi%C3%AAn%29,Đại học Columbia,spouse,Scott Stuber (2008–nay)
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,birth_place,California
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,birth_place,Hoa Kỳ
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,birth_place,San Francisco
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,education,Berkeley(JD)
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,education,Đại học California
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,education,Đại học Harvard (MPP)
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,education,Đại học Yale (BA)
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,image,File:Rafael Mandelman 20190628-7152 (cropped).jpg
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,name,Rafael Mandelman
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,nationality,Hoa Kỳ
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,occupation,Chính khách
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,office,Ban giám sát San Francisco
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,office,Thành viên
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,office,từ Quận 8
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,party,Dân chủ
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,predecessor,Jeff Sheehy
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,religion,Judaism
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,residence,California
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,residence,San Francisco
Rafael Mandelman,https://vi.wikipedia.org/wiki/Rafael_Mandelman,Đại học Yale,term_start,11 tháng 7 năm 2018
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,alma_mater,MIT
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,awards,Giải Einstein (2007) bởi Hội Vật lý Mỹ
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,awards,Giải Gruber về Vũ trụ học (2016)
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,awards,Giải Nobel Vật lý (2017)
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,awards,Giải Shaw (2016)
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,awards,Giải Đột phá trong Vật lý cơ bản (2016)
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,birth_place,Berlin
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,birth_place,Đức
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,death_place,Cambridge
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,death_place,Massachusetts
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,death_place,Mỹ
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,fields,Vật lý học
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,fields,vật lý laser
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,fields,Đo lường bức xạ nền vũ trụ (CMB)
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,fields,Đo lường sóng hấp dẫn bằng giao thoa kế laser
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,image,Rainer Weiss after a conference in Almería.jpg
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,image_size,240px
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,known_for,Tiên phong trong phương pháp đo sóng hấp dẫn bằng giao thoa kế laser
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,name,Rainer Weiss
Rainer Weiss,https://vi.wikipedia.org/wiki/Rainer_Weiss,Viện Công nghệ Massachusetts,workplaces,MIT
Ralph Evans (nghệ sĩ vĩ cầm),https://vi.wikipedia.org/wiki/Ralph_Evans_%28ngh%E1%BB%87_s%C4%A9_v%C4%A9_c%E1%BA%A7m%29,Đại học Yale,birth_place,Hoa Kỳ
Ralph Evans (nghệ sĩ vĩ cầm),https://vi.wikipedia.org/wiki/Ralph_Evans_%28ngh%E1%BB%87_s%C4%A9_v%C4%A9_c%E1%BA%A7m%29,Đại học Yale,caption,Ralph Evans
Ralph Evans (nghệ sĩ vĩ cầm),https://vi.wikipedia.org/wiki/Ralph_Evans_%28ngh%E1%BB%87_s%C4%A9_v%C4%A9_c%E1%BA%A7m%29,Đại học Yale,image,Ralph Evans.jpg
Ralph Evans (nghệ sĩ vĩ cầm),https://vi.wikipedia.org/wiki/Ralph_Evans_%28ngh%E1%BB%87_s%C4%A9_v%C4%A9_c%E1%BA%A7m%29,Đại học Yale,image_size,250px
Ralph Evans (nghệ sĩ vĩ cầm),https://vi.wikipedia.org/wiki/Ralph_Evans_%28ngh%E1%BB%87_s%C4%A9_v%C4%A9_c%E1%BA%A7m%29,Đại học Yale,name,Ralph Evans
Ralph Evans (nghệ sĩ vĩ cầm),https://vi.wikipedia.org/wiki/Ralph_Evans_%28ngh%E1%BB%87_s%C4%A9_v%C4%A9_c%E1%BA%A7m%29,Đại học Yale,occupation,Nghệ sĩ vĩ cầm
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,alma_mater,UCLA
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,alma_mater,Đại học Edinburgh
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,alma_mater,Đại học Stanford
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,birth_name,Randy Wayne Schekman
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,birth_place,Minnesota
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,birth_place,Saint Paul
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,caption,Schekman năm 2012
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,doctoral_advisor,Arthur Kornberg
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,doctoral_students,David Julius<ref> </ref>
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,image,Randy Schekman 8 February 2012.jpg
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,known_for,"Editor-in-chief of PNAS<ref name=""pnas""/> and ELife<ref> </ref>"
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,name,Randy Schekman
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,prizes,"Foreign Member of the Royal Society (ForMemRS) (2013)<ref name=""formemrs""> </ref>"
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,prizes,Giải Massry (2010)
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,prizes,Giải Nobel Sinh lý học
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,prizes,Lasker award (2002)
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,prizes,Y khoa (2013)
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,work_institutions,Berkeley
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,work_institutions,UCLA
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,work_institutions,Viện Y học Howard Hughes
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,work_institutions,Đại học California
Randy Schekman,https://vi.wikipedia.org/wiki/Randy_Schekman,Đại học Stanford,work_institutions,Đại học Stanford
Reese Witherspoon,https://vi.wikipedia.org/wiki/Reese_Witherspoon,Đại học Stanford,caption,Witherspoon vào 2011
Reese Witherspoon,https://vi.wikipedia.org/wiki/Reese_Witherspoon,Đại học Stanford,image,Reese Witherspoon 2011.jpg
Reese Witherspoon,https://vi.wikipedia.org/wiki/Reese_Witherspoon,Đại học Stanford,name,Reese Witherspoon
Reese Witherspoon,https://vi.wikipedia.org/wiki/Reese_Witherspoon,Đại học Stanford,occupation,Diễn viên
Reese Witherspoon,https://vi.wikipedia.org/wiki/Reese_Witherspoon,Đại học Stanford,occupation,nhà sản xuất phim
Reese Witherspoon,https://vi.wikipedia.org/wiki/Reese_Witherspoon,Đại học Stanford,spouse,Jim Toth (2011–hiện tại)
Reese Witherspoon,https://vi.wikipedia.org/wiki/Reese_Witherspoon,Đại học Stanford,spouse,Ryan Phillippe (1999–2007)
Ric Flair,https://vi.wikipedia.org/wiki/Ric_Flair,Đại học Minnesota,birth_place,Memphis
Ric Flair,https://vi.wikipedia.org/wiki/Ric_Flair,Đại học Minnesota,birth_place,Tennessee
Ric Flair,https://vi.wikipedia.org/wiki/Ric_Flair,Đại học Minnesota,caption,Ric Flair tại MagicCity Comicon 2016
Ric Flair,https://vi.wikipedia.org/wiki/Ric_Flair,Đại học Minnesota,image,Ric Flair 2016.jpg
Ric Flair,https://vi.wikipedia.org/wiki/Ric_Flair,Đại học Minnesota,name,Ric Flair
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,alma_mater,Đại học Nam California
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,birth_place,California
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,birth_place,Quận San Mateo
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,name,Rich Gordon
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,office2,Thành viên Ban giám sát quận San Mateo
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,office2,từ quận 3
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,party,Dân chủ
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,predecessor,Ira Ruskin
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,predecessor2,Ted Lempert
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,religion,United Methodist
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,residence,California
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,residence,Menlo Park
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,spouse,Dennis McShane
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,successor,Marc Berman
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,successor2,Don Horsley
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,term_end,30 tháng 11 năm 2016
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,term_end2,6 tháng 12 năm 2010
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,term_start,6 tháng 12 năm 2010
Rich Gordon,https://vi.wikipedia.org/wiki/Rich_Gordon,Đại học Northwestern,term_start2,Tháng 4 năm 1997
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,alma_mater,Cao đẳng châu Âu
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,alma_mater,Viện Công nghệ Massachusetts
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,education,Scheffold Gymnasium
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,image,Richard Arnold BM Gmünd.jpeg
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,imagesize,250
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,name,Richard Arnold
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,nationality,Đức
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,occupation,chính khách
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,office,Thị trưởng Schwäbisch Gmünd
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,office1,Người đứng đầu Cơ quan Nhà nước của Baden-Württemberg tại Liên minh châu Âu
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,party,Liên minh Dân chủ Kitô giáo Đức
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,predecessor,Wolfgang Leidig
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,spouse,Stephan Kirchenbauer
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,term_end1,2009
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,term_start,30 tháng 7 năm 2009
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,term_start1,2000
Richard Axel,https://vi.wikipedia.org/wiki/Richard_Axel,Đại học Columbia; Đại học Johns Hopkins,alma_mater,Trường Trung học Stuyvesant
Richard Axel,https://vi.wikipedia.org/wiki/Richard_Axel,Đại học Columbia; Đại học Johns Hopkins,alma_mater,Trường Y học Đại học Johns Hopkins
Richard Axel,https://vi.wikipedia.org/wiki/Richard_Axel,Đại học Columbia; Đại học Johns Hopkins,alma_mater,Đại học Columbia
Richard Axel,https://vi.wikipedia.org/wiki/Richard_Axel,Đại học Columbia; Đại học Johns Hopkins,awards,Giải Nobel Sinh lý
Richard Axel,https://vi.wikipedia.org/wiki/Richard_Axel,Đại học Columbia; Đại học Johns Hopkins,awards,Y khoa (2004)
Richard Axel,https://vi.wikipedia.org/wiki/Richard_Axel,Đại học Columbia; Đại học Johns Hopkins,birth_place,Brooklyn
Richard Axel,https://vi.wikipedia.org/wiki/Richard_Axel,Đại học Columbia; Đại học Johns Hopkins,birth_place,Hoa Kỳ
