person,person_url,university,university_url,source
Daniel D. Tompkins,https://vi.wikipedia.org/wiki/Daniel_D._Tompkins,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Tôn Khoa,https://vi.wikipedia.org/wiki/T%C3%B4n_Khoa,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Tống Tử Văn,https://vi.wikipedia.org/wiki/T%E1%BB%91ng_T%E1%BB%AD_V%C4%83n,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Trần Công Bác,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_C%C3%B4ng_B%C3%A1c,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Neil deGrasse Tyson,https://vi.wikipedia.org/wiki/Neil_deGrasse_Tyson,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Harold Urey,https://vi.wikipedia.org/wiki/Harold_Urey,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Utada Hikaru,https://vi.wikipedia.org/wiki/Utada_Hikaru,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
William Vickrey,https://vi.wikipedia.org/wiki/William_Vickrey,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Thomas J. Watson,https://vi.wikipedia.org/wiki/Thomas_J._Watson,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Steven Weinberg,https://vi.wikipedia.org/wiki/Steven_Weinberg,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Liza Weil,https://vi.wikipedia.org/wiki/Liza_Weil,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Benjamin Widom,https://vi.wikipedia.org/wiki/Benjamin_Widom,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Cornell Woolrich,https://vi.wikipedia.org/wiki/Cornell_Woolrich,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Steven J. Zaloga,https://vi.wikipedia.org/wiki/Steven_J._Zaloga,Đại học Columbia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Columbia,category
Tom Wolf,https://vi.wikipedia.org/wiki/Tom_Wolf,Đại học Dartmouth,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Dartmouth,category
Levi Woodbury,https://vi.wikipedia.org/wiki/Levi_Woodbury,Đại học Dartmouth,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Dartmouth,category
Marc Wright,https://vi.wikipedia.org/wiki/Marc_Wright,Đại học Dartmouth,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Dartmouth,category
Aharon Barak,https://vi.wikipedia.org/wiki/Aharon_Barak,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Aminta Granera,https://vi.wikipedia.org/wiki/Aminta_Granera,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Antonin Scalia,https://vi.wikipedia.org/wiki/Antonin_Scalia,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Gloria Macapagal Arroyo,https://vi.wikipedia.org/wiki/Gloria_Macapagal_Arroyo,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Steve Bannon,https://vi.wikipedia.org/wiki/Steve_Bannon,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
José Manuel Barroso,https://vi.wikipedia.org/wiki/Jos%C3%A9_Manuel_Barroso,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Bernhard của Oranje-Nassau,https://vi.wikipedia.org/wiki/Bernhard_c%E1%BB%A7a_Oranje-Nassau,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Hunter Biden,https://vi.wikipedia.org/wiki/Hunter_Biden,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Laura Chinchilla,https://vi.wikipedia.org/wiki/Laura_Chinchilla,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Christopher W. Grady,https://vi.wikipedia.org/wiki/Christopher_W._Grady,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Bill Clinton,https://vi.wikipedia.org/wiki/Bill_Clinton,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Merle Collins,https://vi.wikipedia.org/wiki/Merle_Collins,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Bradley Cooper,https://vi.wikipedia.org/wiki/Bradley_Cooper,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Carl DeMaio,https://vi.wikipedia.org/wiki/Carl_DeMaio,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Denis McDonough,https://vi.wikipedia.org/wiki/Denis_McDonough,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
William J. Duiker,https://vi.wikipedia.org/wiki/William_J._Duiker,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Joseph Dunford,https://vi.wikipedia.org/wiki/Joseph_Dunford,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Đặng Văn Chí,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%B7ng_V%C4%83n_Ch%C3%AD,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Eric Trump,https://vi.wikipedia.org/wiki/Eric_Trump,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Robert Gates,https://vi.wikipedia.org/wiki/Robert_Gates,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Wojciech Gerwel,https://vi.wikipedia.org/wiki/Wojciech_Gerwel,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Alexander Haig,https://vi.wikipedia.org/wiki/Alexander_Haig,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Saad Hariri,https://vi.wikipedia.org/wiki/Saad_Hariri,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Jerome Powell,https://vi.wikipedia.org/wiki/Jerome_Powell,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
John Mulaney,https://vi.wikipedia.org/wiki/John_Mulaney,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Jon Ossoff,https://vi.wikipedia.org/wiki/Jon_Ossoff,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Katie Higgins Cook,https://vi.wikipedia.org/wiki/Katie_Higgins_Cook,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Kōno Tarō,https://vi.wikipedia.org/wiki/K%C5%8Dno_Tar%C5%8D,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Nick Kroll,https://vi.wikipedia.org/wiki/Nick_Kroll,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Marko Liias,https://vi.wikipedia.org/wiki/Marko_Liias,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Sean Patrick Maloney,https://vi.wikipedia.org/wiki/Sean_Patrick_Maloney,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Lisa Murkowski,https://vi.wikipedia.org/wiki/Lisa_Murkowski,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Kirstjen Nielsen,https://vi.wikipedia.org/wiki/Kirstjen_Nielsen,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Jonathan Nolan,https://vi.wikipedia.org/wiki/Jonathan_Nolan,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Ong Keng Yong,https://vi.wikipedia.org/wiki/Ong_Keng_Yong,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Virginia E. Palmer,https://vi.wikipedia.org/wiki/Virginia_E._Palmer,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
David Petraeus,https://vi.wikipedia.org/wiki/David_Petraeus,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Robert R. Redfield,https://vi.wikipedia.org/wiki/Robert_R._Redfield,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Carl Reiner,https://vi.wikipedia.org/wiki/Carl_Reiner,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Roy Kim,https://vi.wikipedia.org/wiki/Roy_Kim,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
David B. Shear,https://vi.wikipedia.org/wiki/David_B._Shear,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Sonia M. Johnny,https://vi.wikipedia.org/wiki/Sonia_M._Johnny,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Sourn Serey Ratha,https://vi.wikipedia.org/wiki/Sourn_Serey_Ratha,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Stephanie Murphy,https://vi.wikipedia.org/wiki/Stephanie_Murphy,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Tatiana Ellinka Blatnik,https://vi.wikipedia.org/wiki/Tatiana_Ellinka_Blatnik,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Thomas H. Stack,https://vi.wikipedia.org/wiki/Thomas_H._Stack,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
Ivanka Trump,https://vi.wikipedia.org/wiki/Ivanka_Trump,Đại học Georgetown,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Georgetown,category
"Cleveland Abbe, Jr.",https://vi.wikipedia.org/wiki/Cleveland_Abbe%2C_Jr.,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Abhijit Banerjee,https://vi.wikipedia.org/wiki/Abhijit_Banerjee,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
André Aciman,https://vi.wikipedia.org/wiki/Andr%C3%A9_Aciman,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Adam Riess,https://vi.wikipedia.org/wiki/Adam_Riess,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
John Adams,https://vi.wikipedia.org/wiki/John_Adams,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
John Quincy Adams,https://vi.wikipedia.org/wiki/John_Quincy_Adams,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Agata Passent,https://vi.wikipedia.org/wiki/Agata_Passent,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Aharon Barak,https://vi.wikipedia.org/wiki/Aharon_Barak,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Howard Aiken,https://vi.wikipedia.org/wiki/Howard_Aiken,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ajit Pai,https://vi.wikipedia.org/wiki/Ajit_Pai,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Alan Krueger,https://vi.wikipedia.org/wiki/Alan_Krueger,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Yevgenia Markovna Albats,https://vi.wikipedia.org/wiki/Yevgenia_Markovna_Albats,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Alberto Alesina,https://vi.wikipedia.org/wiki/Alberto_Alesina,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Alexander Berzin,https://vi.wikipedia.org/wiki/Alexander_Berzin,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Horatio Alger,https://vi.wikipedia.org/wiki/Horatio_Alger,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
T. D. Allman,https://vi.wikipedia.org/wiki/T._D._Allman,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Nathan Ames,https://vi.wikipedia.org/wiki/Nathan_Ames,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Andrew McCollum,https://vi.wikipedia.org/wiki/Andrew_McCollum,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Anna Christina Nobre,https://vi.wikipedia.org/wiki/Anna_Christina_Nobre,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Marisol Argueta de Barillas,https://vi.wikipedia.org/wiki/Marisol_Argueta_de_Barillas,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ariana Austin Makonnen,https://vi.wikipedia.org/wiki/Ariana_Austin_Makonnen,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Arnold Zellner,https://vi.wikipedia.org/wiki/Arnold_Zellner,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ân Dũng,https://vi.wikipedia.org/wiki/%C3%82n_D%C5%A9ng,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
B. F. Skinner,https://vi.wikipedia.org/wiki/B._F._Skinner,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Bạc Qua Qua,https://vi.wikipedia.org/wiki/B%E1%BA%A1c_Qua_Qua,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Charles Bailyn,https://vi.wikipedia.org/wiki/Charles_Bailyn,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ban Ki-moon,https://vi.wikipedia.org/wiki/Ban_Ki-moon,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Paul A. Baran,https://vi.wikipedia.org/wiki/Paul_A._Baran,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Robert Barro,https://vi.wikipedia.org/wiki/Robert_Barro,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Paul Doughty Bartlett,https://vi.wikipedia.org/wiki/Paul_Doughty_Bartlett,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
William James Beal,https://vi.wikipedia.org/wiki/William_James_Beal,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Beekman Winthrop,https://vi.wikipedia.org/wiki/Beekman_Winthrop,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ben Roy Mottelson,https://vi.wikipedia.org/wiki/Ben_Roy_Mottelson,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ben Bernanke,https://vi.wikipedia.org/wiki/Ben_Bernanke,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Leonard Bernstein,https://vi.wikipedia.org/wiki/Leonard_Bernstein,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Manjul Bhargava,https://vi.wikipedia.org/wiki/Manjul_Bhargava,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Benazir Bhutto,https://vi.wikipedia.org/wiki/Benazir_Bhutto,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Jacob Bigelow,https://vi.wikipedia.org/wiki/Jacob_Bigelow,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Birendra của Nepal,https://vi.wikipedia.org/wiki/Birendra_c%E1%BB%A7a_Nepal,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Nicolaas Bloembergen,https://vi.wikipedia.org/wiki/Nicolaas_Bloembergen,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Francis Boott,https://vi.wikipedia.org/wiki/Francis_Boott,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Brian P. Schmidt,https://vi.wikipedia.org/wiki/Brian_P._Schmidt,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Crane Brinton,https://vi.wikipedia.org/wiki/Crane_Brinton,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Bruce Henderson,https://vi.wikipedia.org/wiki/Bruce_Henderson,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Bruno Maddox,https://vi.wikipedia.org/wiki/Bruno_Maddox,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Zbigniew Brzezinski,https://vi.wikipedia.org/wiki/Zbigniew_Brzezinski,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Ralph Bunche,https://vi.wikipedia.org/wiki/Ralph_Bunche,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Cameron Kerry,https://vi.wikipedia.org/wiki/Cameron_Kerry,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Jack Canfield,https://vi.wikipedia.org/wiki/Jack_Canfield,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Mario Capecchi,https://vi.wikipedia.org/wiki/Mario_Capecchi,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Manuel Cardona,https://vi.wikipedia.org/wiki/Manuel_Cardona,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
William Ernest Castle,https://vi.wikipedia.org/wiki/William_Ernest_Castle,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Laura Catena,https://vi.wikipedia.org/wiki/Laura_Catena,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Martin Chalfie,https://vi.wikipedia.org/wiki/Martin_Chalfie,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Edward Chamberlin,https://vi.wikipedia.org/wiki/Edward_Chamberlin,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Priscilla Chan,https://vi.wikipedia.org/wiki/Priscilla_Chan,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Charlie Cheever,https://vi.wikipedia.org/wiki/Charlie_Cheever,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Damien Chazelle,https://vi.wikipedia.org/wiki/Damien_Chazelle,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Jeff Cheeger,https://vi.wikipedia.org/wiki/Jeff_Cheeger,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Peter Chen,https://vi.wikipedia.org/wiki/Peter_Chen,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Raj Chetty,https://vi.wikipedia.org/wiki/Raj_Chetty,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Jacques Chirac,https://vi.wikipedia.org/wiki/Jacques_Chirac,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Christopher A. Sims,https://vi.wikipedia.org/wiki/Christopher_A._Sims,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Amy Chua,https://vi.wikipedia.org/wiki/Amy_Chua,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Rob Cohen,https://vi.wikipedia.org/wiki/Rob_Cohen,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Frederick Converse,https://vi.wikipedia.org/wiki/Frederick_Converse,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Donald J. Cram,https://vi.wikipedia.org/wiki/Donald_J._Cram,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
William Cranch,https://vi.wikipedia.org/wiki/William_Cranch,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
E. E. Cummings,https://vi.wikipedia.org/wiki/E._E._Cummings,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Reginald Aldworth Daly,https://vi.wikipedia.org/wiki/Reginald_Aldworth_Daly,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Daniel McKee,https://vi.wikipedia.org/wiki/Daniel_McKee,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Daniel Noboa,https://vi.wikipedia.org/wiki/Daniel_Noboa,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Daniel Passent,https://vi.wikipedia.org/wiki/Daniel_Passent,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
Daniel Quillen,https://vi.wikipedia.org/wiki/Daniel_Quillen,Đại học Harvard,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard,category
